None;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) high;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) low;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium;515 (MA) medium
None;BBCH max;BBCH median;BBCH min;Chlorophyll mean;Chlorophyll std;Dry biomass fruit kg/m2 mean;Dry biomass fruit kg/m2 std;Dry biomass leaf kg/m2 mean;Dry biomass leaf kg/m2 mean HANTS;Dry biomass leaf kg/m2 std;Dry biomass stem kg/m2 mean;Dry biomass stem kg/m2 mean HANTS;Dry biomass stem kg/m2 std;Dry biomass total kg/m2 mean;Dry biomass total kg/m2 mean HANTS;Dry biomass total kg/m2 std;Height [cm] mean;Height [cm] std;LAI mean;LAI mean HANTS;LAI std;Plant count mean;Plant count std;Water content fruit [%] mean;Water content fruit [%] std;Water content fruit kg/m2 mean;Water content fruit kg/m2 std;Water content leaf [%] mean;Water content leaf [%] std;Water content leaf kg/m2 mean;Water content leaf kg/m2 mean HANTS;Water content leaf kg/m2 std;Water content stem [%] mean;Water content stem [%] std;Water content stem kg/m2 mean;Water content stem kg/m2 mean HANTS;Water content stem kg/m2 std;Water content total [%] mean;Water content total [%] std;Water content total kg/m2 mean;Water content total kg/m2 mean HANTS;Water content total kg/m2 std;Wet biomass fruit kg/m2 mean;Wet biomass fruit kg/m2 std;Wet biomass leaf kg/m2 mean;Wet biomass leaf kg/m2 mean HANTS;Wet biomass leaf kg/m2 std;Wet biomass stem kg/m2 mean;Wet biomass stem kg/m2 mean HANTS;Wet biomass stem kg/m2 std;Wet biomass total kg/m2 mean;Wet biomass total kg/m2 mean HANTS;Wet biomass total kg/m2 std;brown pigment mean;brown pigment std;BBCH;Chlorophyll mean;Chlorophyll std;Dry biomass fruit kg/m2;Dry biomass leaf kg/m2;Dry biomass leaf kg/m2 HANTS;Dry biomass stem kg/m2;Dry biomass stem kg/m2 HANTS;Dry biomass total kg/m2;Dry biomass total kg/m2 HANTS;Estimated share of brown leaf area [%] lower layer;Estimated share of brown leaf area [%] upper layer;Height [cm];LAI;LAI HANTS;Plant count;Water content fruit [%];Water content fruit kg/m2;Water content leaf [%];Water content leaf kg/m2;Water content leaf kg/m2 HANTS;Water content stem [%];Water content stem kg/m2;Water content stem kg/m2 HANTS;Water content total [%];Water content total kg/m2;Water content total kg/m2 HANTS;Wet biomass fruit kg/m2;Wet biomass leaf kg/m2;Wet biomass leaf kg/m2 HANTS;Wet biomass stem kg/m2;Wet biomass stem kg/m2 HANTS;Wet biomass total kg/m2;Wet biomass total kg/m2 HANTS;brown pigment;BBCH;Chlorophyll mean;Chlorophyll std;Dry biomass fruit kg/m2;Dry biomass leaf kg/m2;Dry biomass leaf kg/m2 HANTS;Dry biomass stem kg/m2;Dry biomass stem kg/m2 HANTS;Dry biomass total kg/m2;Dry biomass total kg/m2 HANTS;Estimated share of brown leaf area [%] lower layer;Estimated share of brown leaf area [%] upper layer;Height [cm];LAI;LAI HANTS;Plant count;Water content fruit [%];Water content fruit kg/m2;Water content leaf [%];Water content leaf kg/m2;Water content leaf kg/m2 HANTS;Water content stem [%];Water content stem kg/m2;Water content stem kg/m2 HANTS;Water content total [%];Water content total kg/m2;Water content total kg/m2 HANTS;Wet biomass fruit kg/m2;Wet biomass leaf kg/m2;Wet biomass leaf kg/m2 HANTS;Wet biomass stem kg/m2;Wet biomass stem kg/m2 HANTS;Wet biomass total kg/m2;Wet biomass total kg/m2 HANTS;brown pigment;BBCH;Chlorophyll mean;Chlorophyll std;Dry biomass fruit kg/m2;Dry biomass leaf kg/m2;Dry biomass leaf kg/m2 HANTS;Dry biomass stem kg/m2;Dry biomass stem kg/m2 HANTS;Dry biomass total kg/m2;Dry biomass total kg/m2 HANTS;Estimated share of brown leaf area [%] lower layer;Estimated share of brown leaf area [%] upper layer;Height [cm];LAI;LAI HANTS;Plant count;Water content fruit [%];Water content fruit kg/m2;Water content leaf [%];Water content leaf kg/m2;Water content leaf kg/m2 HANTS;Water content stem [%];Water content stem kg/m2;Water content stem kg/m2 HANTS;Water content total [%];Water content total kg/m2;Water content total kg/m2 HANTS;Wet biomass fruit kg/m2;Wet biomass leaf kg/m2;Wet biomass leaf kg/m2 HANTS;Wet biomass stem kg/m2;Wet biomass stem kg/m2 HANTS;Wet biomass total kg/m2;Wet biomass total kg/m2 HANTS;brown pigment
2017-06-08;15.0000;15.0000;15.0000;38.6867;10.2998;;;0.0042;0.0018;0.0014;0.0115;0.0256;0.0148;0.0097;0.0077;0.0113;24.3333;1.5275;0.3655;0.3983;0.0500;4.0000;0.0000;;;;;86.4733;0.3790;0.0310;0.0380;0.0101;90.5633;0.9744;0.0569;0.1174;0.0452;88.1033;0.3600;0.0899;0.1134;0.0990;;;0.0330;0.0379;0.0108;0.0684;0.1436;0.0575;0.1115;0.1477;0.0946;0.0000;0.0000;15.0000;40.6600;15.8922;;0.0039;0.0049;0.0016;0.0106;0.0055;0.0055;0.0000;0.0000;23.0000;0.3012;0.3285;4.0000;;;86.1300;0.0240;0.0321;91.1800;0.0164;0.1034;88.1100;0.0404;0.0366;;0.0279;0.0370;0.0180;0.1140;0.0459;0.1313;0.0000;15.0000;40.6400;8.2200;;0.0041;0.0067;0.0025;0.0397;0.0065;0.0328;0.0000;0.0000;26.0000;0.4016;0.4383;4.0000;;;86.4100;0.0258;0.0459;89.4400;0.0209;0.1066;87.7400;0.0466;0.2855;;0.0298;0.0526;0.0233;0.1463;0.0531;0.2869;0.0000;15.0000;34.7600;4.7178;;0.0029;0.0029;0.0012;0.0137;0.0040;0.0040;0.0000;0.0000;24.0000;0.3480;0.3752;4.0000;;;86.8800;0.0189;0.0393;91.0700;0.0120;0.0819;88.4600;0.0309;0.0997;;0.0218;0.0288;0.0131;0.0956;0.0349;0.1170;0.0000
2017-06-13;18.0000;17.0000;17.0000;40.9933;4.3300;;;0.0139;0.0196;0.0055;0.0062;0.0062;0.0015;0.0193;0.0393;0.0104;38.0000;3.0000;0.3930;0.4216;0.0832;6.6667;0.5774;;;;;87.4467;0.2811;0.0723;0.0601;0.0257;92.8400;0.1353;0.0800;0.0800;0.0179;89.8667;0.1069;0.1499;0.0824;0.0675;;;0.0862;0.0791;0.0245;0.0862;0.0862;0.0194;0.1642;0.0920;0.0809;0.0000;0.0000;17.0000;38.5200;5.8900;;0.0118;0.0075;0.0052;0.0052;0.0170;0.0190;0.0000;0.0000;41.0000;0.3493;0.4103;6.0000;;;87.7700;0.0845;0.0485;92.8300;0.0678;0.0678;89.9600;0.1523;0.0229;;0.0963;0.0560;0.0731;0.0731;0.1693;0.0102;0.0000;18.0000;43.0200;0.9039;;0.0152;0.0127;0.0081;0.0081;0.0233;0.0032;0.0000;0.0000;38.0000;0.4606;0.5088;7.0000;;;87.2600;0.1042;0.0760;92.7100;0.1031;0.1031;89.8900;0.2073;0.2073;;0.1194;0.0887;0.1113;0.1113;0.2306;0.2306;0.0000;17.0000;41.4400;4.1332;;0.0124;0.0239;0.0052;0.0052;0.0176;0.0355;0.0000;0.0000;35.0000;0.2820;0.3473;7.0000;;;87.3100;0.0855;0.0350;92.9800;0.0691;0.0691;89.7500;0.1546;0.1546;;0.0980;0.0589;0.0743;0.0743;0.1722;0.1722;0.0000
2017-06-19;32.0000;32.0000;32.0000;40.1800;3.6925;;;0.0470;0.0488;0.0090;0.0235;0.0098;0.0070;0.0848;0.0962;0.0274;63.6667;1.1547;0.8756;0.8276;0.1808;3.6667;0.5774;;;;;85.9067;0.5935;0.2668;0.2620;0.0368;91.9833;0.5178;0.3279;0.3849;0.0632;89.0167;0.5845;0.5866;0.7000;0.0997;;;0.3138;0.3110;0.0411;0.3427;0.3906;0.0564;0.6505;0.7764;0.0929;0.0000;0.0000;32.0000;43.3000;2.8732;;0.0379;0.0397;0.0228;0.0125;0.0607;0.0985;0.0000;0.0000;65.0000;0.9446;0.8666;4.0000;;;85.6100;0.2255;0.2355;91.5900;0.2483;0.2748;88.6400;0.4738;0.6454;;0.2634;0.2752;0.2711;0.2872;0.5345;0.5931;0.0000;32.0000;39.0200;3.1332;;0.0505;0.0460;0.0302;0.0302;0.0807;0.0635;0.0000;0.0000;63.0000;1.1180;0.9876;3.0000;;;86.5900;0.3258;0.2895;92.5700;0.3761;0.4084;89.6900;0.7019;0.4697;;0.3763;0.3355;0.4063;0.3864;0.7826;0.6179;0.0000;32.0000;38.2200;3.3162;;0.0452;0.0627;0.0267;0.0189;0.0718;0.1334;0.0000;0.0000;63.0000;0.6970;0.6401;4.0000;;;85.5200;0.2667;0.2580;91.7900;0.2981;0.3616;88.7200;0.5647;0.6644;;0.3118;0.3207;0.3247;0.3805;0.6366;0.7385;0.0000
2017-06-26;32.0000;32.0000;32.0000;49.3400;6.3698;;;0.0735;0.0870;0.0187;0.0726;0.0995;0.0279;0.1456;0.1734;0.0450;109.3333;1.1547;1.6081;1.5909;0.2200;3.6667;0.5774;;;;;85.1033;0.8156;0.4263;0.5227;0.1161;93.0767;0.3932;0.9453;1.2191;0.3249;90.2633;0.7333;1.3414;1.6599;0.4175;;;0.4998;0.6100;0.1343;1.0179;1.3159;0.3522;1.4852;1.8483;0.4635;0.0000;0.0000;32.0000;45.8000;5.8194;;0.0527;0.0893;0.0435;0.0786;0.0962;0.1715;0.0000;0.0000;110.0000;1.6660;1.6511;4.0000;;;84.7200;0.2920;0.4809;92.7700;0.5578;1.1352;89.8300;0.8498;1.5116;;0.3446;0.5701;0.6013;1.2138;0.9460;1.6637;0.0000;32.0000;50.3400;8.3491;;0.0597;0.0958;0.0583;0.1073;0.1181;0.2016;0.0000;0.0000;110.0000;1.8170;1.8273;3.0000;;;86.0400;0.3681;0.5713;93.5200;0.8421;1.3061;91.1100;1.2102;1.8815;;0.4278;0.6671;0.9004;1.4134;1.3282;2.0996;0.0000;32.0000;51.8800;3.6684;;0.0581;0.0854;0.0456;0.1022;0.1037;0.1824;0.0000;0.0000;108.0000;1.3940;1.2930;4.0000;;;84.5500;0.3181;0.5274;92.9400;0.5999;1.2307;89.8500;0.9180;1.6772;;0.3762;0.6127;0.6454;1.3329;1.0217;1.8519;0.0000
2017-07-06;36.0000;36.0000;35.0000;50.9400;5.0527;0.0092;0.0020;0.1747;0.1407;0.0399;0.2595;0.2744;0.0480;0.4122;0.3632;0.0799;191.0000;7.8102;2.5099;2.5624;0.2490;2.0000;0.0000;85.8733;1.5824;0.0558;0.0085;83.3333;0.4102;0.8922;0.7390;0.1745;92.3267;0.3384;2.5369;2.1044;0.4703;89.7400;0.3759;3.5340;2.8308;0.7138;0.0651;0.0103;1.0669;0.8797;0.2134;2.7964;2.3784;0.4639;3.9531;3.2052;0.7254;0.0000;0.0000;35.0000;52.0000;3.4329;0.0105;0.2111;0.1500;0.2435;0.2289;0.4651;0.3295;0.0000;0.0000;182.0000;2.5680;2.6104;2.0000;86.0500;0.0648;82.8700;1.0209;0.7129;92.0400;2.8153;2.0845;89.3500;3.9010;2.6284;0.0753;1.2320;0.8629;3.0588;2.3134;4.3661;3.1219;0.0000;36.0000;46.9600;4.0222;0.0069;0.2156;0.1555;0.2426;0.3564;0.4651;0.4636;0.0000;0.0000;196.0000;2.5690;2.8666;2.0000;87.3600;0.0478;83.6500;1.1033;0.8182;92.7000;3.0804;2.2441;90.1000;4.2314;3.7758;0.0547;1.3189;0.9738;3.3230;2.6006;4.6965;4.0523;0.0000;36.0000;53.8600;5.4340;0.0103;0.1992;0.1165;0.2495;0.2361;0.4591;0.2911;0.0000;0.0000;195.0000;2.2460;2.1997;2.0000;84.2100;0.0550;83.4800;1.0070;0.6911;92.2400;2.9673;2.0297;89.7700;4.0294;2.6382;0.0653;1.2062;0.8077;3.2168;2.2658;4.4884;2.9937;0.0000
2017-07-17;71.0000;71.0000;71.0000;53.2400;4.6374;0.0202;0.0022;0.1814;0.2026;0.0281;0.5376;0.4885;0.1530;0.7375;0.7202;0.1568;265.3333;11.0151;3.4621;3.5013;0.5953;3.3333;0.5774;77.8000;5.4585;0.0766;0.0353;81.1433;1.1963;0.7909;0.8775;0.1401;79.7100;6.5124;2.5176;2.7297;0.3203;80.0567;4.6167;3.7169;4.1464;0.9539;0.0968;0.0372;0.9723;1.0799;0.1672;3.0552;3.2190;0.3024;4.4316;4.8305;0.8942;0.0000;0.0000;71.0000;52.6600;4.6859;0.0201;0.1832;0.2114;0.4596;0.4413;0.6630;0.6674;0.0000;0.0000;260.0000;3.4600;3.5188;3.0000;73.6000;0.0561;80.6900;0.7655;0.9034;85.0900;2.6223;2.7969;83.8600;3.4439;4.0686;0.0762;0.9487;1.1147;3.0819;3.2382;4.1068;4.8413;0.0000;71.0000;53.4800;2.1730;0.0180;0.1647;0.2152;0.8092;0.6241;0.9919;0.8666;0.0000;0.0000;278.0000;4.2680;3.8614;3.0000;75.8300;0.0564;82.5000;0.7765;0.9823;72.4700;2.1299;2.9010;74.9200;2.9628;5.4503;0.0744;0.9412;1.1975;2.9391;3.5251;3.9547;6.0334;0.0000;71.0000;53.5800;6.9247;0.0224;0.1423;0.1717;0.4885;0.4030;0.6532;0.5828;0.0000;0.0000;258.0000;2.5440;3.1200;4.0000;83.9700;0.1174;80.2400;0.5779;0.7397;81.5700;2.1624;2.4931;81.3900;2.8576;3.5182;0.1398;0.7201;0.9114;2.6509;2.8961;3.5108;4.1426;0.0000
2017-07-28;71.0000;71.0000;71.0000;51.4400;6.5012;0.1522;0.0578;0.2390;0.2469;0.0375;0.6396;0.6577;0.1169;1.0825;1.1662;0.2024;291.0000;11.5326;4.2347;4.1544;0.2656;2.0000;0.0000;88.3633;0.1850;1.1569;0.4439;80.5333;0.5314;0.9564;0.9539;0.1715;83.0100;0.5600;2.9874;2.9626;0.4379;83.6633;0.1570;5.2950;5.3791;0.9995;1.3091;0.5016;1.1954;1.2008;0.2067;3.6270;3.6208;0.5430;6.3295;6.4873;1.1868;0.0000;0.0000;71.0000;52.2400;5.2443;0.1923;0.2436;0.2538;0.6374;0.6310;1.0733;1.1292;0.0000;0.0000;295.0000;4.2360;4.1500;2.0000;88.5500;1.4870;79.9500;0.9716;1.0260;82.4500;2.9880;3.0922;83.5400;5.4467;5.5201;1.6792;1.2153;1.2798;3.6254;3.7232;6.5199;6.4788;0.0000;71.0000;51.8400;2.8130;0.1785;0.2816;0.2581;0.7484;0.7894;1.2084;1.3297;0.0000;0.0000;300.0000;4.3130;4.5557;2.0000;88.1800;1.3315;80.6600;1.1744;1.0608;83.0100;3.6566;3.1620;83.6100;6.1625;6.3969;1.5100;1.4560;1.3189;4.4049;3.9514;7.3709;7.6755;0.0000;71.0000;50.2400;10.4744;0.0859;0.1727;0.2244;0.4748;0.5568;0.7334;1.0209;0.0000;0.0000;278.0000;4.3820;3.7715;2.0000;88.3600;0.6523;80.9900;0.7358;0.7696;83.5700;2.4155;2.6101;83.8400;3.8037;4.4405;0.7382;0.9085;0.9940;2.8903;3.1668;4.5371;5.3945;0.0000
2017-08-09;83.0000;83.0000;83.0000;53.0733;6.0409;0.5949;0.1575;0.2529;0.2502;0.0176;0.6982;0.7134;0.0712;1.5379;1.5330;0.1736;280.3333;7.2342;4.4153;4.3525;0.3984;2.0000;0.0000;81.8867;1.0900;2.6697;0.5561;79.5967;0.6543;0.9842;0.9791;0.0887;79.9500;0.7238;2.7880;2.8556;0.2618;80.7000;0.7068;6.2213;6.1076;0.6097;3.2645;0.7099;1.2371;1.2294;0.1050;3.4862;3.5687;0.3284;7.7713;7.6627;0.8851;0.0000;0.0000;83.0000;50.1800;9.8781;0.4413;0.2560;0.2589;0.6488;0.7035;1.3461;1.5148;0.0000;0.0000;284.0000;4.3360;4.3586;2.0000;82.3600;2.0600;80.2900;1.0430;1.0365;80.7800;2.7271;2.9576;81.2400;5.8301;6.2801;2.5014;1.2989;1.2954;3.3759;3.6611;7.1761;7.5151;0.0000;83.0000;54.0600;3.1342;0.7560;0.2707;0.2691;0.7675;0.7989;1.7942;1.7007;0.0000;0.0000;272.0000;4.9940;4.7685;2.0000;80.6400;3.1492;78.9900;1.0180;1.0616;79.4500;2.9670;3.0994;79.9000;7.1343;6.5679;3.9052;1.2888;1.3307;3.7345;3.8982;8.9285;8.7315;0.0000;83.0000;54.9800;2.0241;0.5873;0.2314;0.2313;0.6296;0.6413;1.4482;1.4234;0.0000;0.0000;285.0000;4.0790;3.9554;2.0000;82.6600;2.7997;79.5100;0.8978;0.8481;79.6200;2.4593;2.5174;80.9600;6.1568;5.3586;3.3870;1.1291;1.0795;3.0888;3.1588;7.6050;6.6718;0.0000
2017-08-18;;;;53.2600;7.3971;0.8948;0.1114;0.2283;0.2198;0.0218;0.6447;0.6520;0.0337;1.7452;1.7101;0.1311;274.6667;9.2376;3.9498;4.0772;0.5043;2.0000;0.0000;73.3933;1.2101;2.4792;0.4127;79.9833;0.5636;0.9355;0.9342;0.0392;80.6033;0.4646;2.6079;2.5554;0.1914;77.4300;0.6829;6.0343;5.9913;0.4025;3.3739;0.5183;1.1638;1.1541;0.0570;3.2526;3.2068;0.2187;7.9619;7.8992;0.7227;0.0000;0.0000;;55.5200;9.8446;0.9865;0.2431;0.2277;0.6662;0.6304;1.8958;1.6542;0.0000;0.0000;280.0000;4.2350;4.1354;2.0000;74.7200;2.9162;79.9100;0.9670;0.9082;80.8200;2.8077;2.5109;77.9200;6.6909;5.8074;3.9027;1.2101;1.1359;3.4738;3.1413;8.5867;7.5788;0.0000;;53.6200;5.4747;0.7708;0.2129;0.2485;0.5990;0.6968;1.5827;1.8683;0.0000;0.0000;280.0000;4.1400;4.4623;2.0000;73.1100;2.0960;80.5800;0.8833;0.9892;80.9200;2.5408;2.8518;77.7200;5.5201;6.2635;2.8669;1.0962;1.2377;3.1398;3.5486;7.1028;9.0628;0.0000;;50.6400;7.0351;0.9269;0.2445;0.1930;0.6453;0.6305;1.8167;1.6537;0.0000;0.0000;264.0000;3.0730;3.6528;2.0000;72.3500;2.4253;79.4600;0.9455;0.9198;80.0700;2.5924;2.3440;76.6500;5.9631;5.9608;3.3522;1.1899;1.1128;3.2377;2.9745;7.7799;7.6601;0.0000
2017-08-30;87.0000;87.0000;87.0000;52.4933;4.9489;1.1256;0.1976;0.2190;0.1986;0.0386;0.5968;0.5377;0.1085;1.8839;1.7531;0.2915;291.3333;3.2146;3.5625;3.4664;0.3478;2.0000;0.0000;62.9933;5.1212;1.9509;0.5083;79.1200;0.7858;0.8594;0.8027;0.1527;79.7267;1.1188;2.3964;2.2075;0.4283;72.9133;1.0027;5.4013;5.1276;0.8203;3.0780;0.6208;1.0784;1.0012;0.1876;2.9932;2.7453;0.5315;7.6529;7.2395;1.0407;0.0000;0.0000;87.0000;51.9800;7.1671;0.9384;0.2121;0.1894;0.5310;0.4808;1.6816;1.5847;0.0000;0.0000;290.0000;3.4790;3.6077;2.0000;60.4300;1.4332;78.4200;0.7709;0.6903;80.5800;2.2032;1.9524;72.3800;4.4073;4.3491;2.3763;0.9830;0.8796;2.7342;2.4332;6.0934;6.7925;0.0000;87.0000;54.8400;1.9882;1.3322;0.2904;0.2182;0.7868;0.5774;2.4094;1.8572;0.0000;0.0000;289.0000;4.0710;3.7595;2.0000;59.6600;1.9700;79.9700;1.1416;0.8635;80.1400;3.1746;2.5271;72.2900;6.2863;5.7880;3.3023;1.4320;1.0817;3.9614;3.1046;8.6956;8.6512;0.0000;87.0000;50.6600;4.3575;1.1062;0.2229;0.1812;0.6501;0.5546;1.9792;1.7913;0.0000;0.0000;295.0000;3.4240;3.0340;2.0000;68.8900;2.4494;78.9700;0.8371;0.8531;78.4600;2.3673;2.1536;74.0700;5.6538;5.9233;3.5556;1.0600;1.0343;3.0174;2.7082;7.6330;8.0515;0.0000
2017-09-15;;;;44.2500;5.0149;0.8898;0.1665;0.1870;0.2363;0.0602;0.3971;0.4554;0.0815;1.5957;1.8421;0.3240;283.3333;10.4083;2.7307;2.7548;0.3202;3.3333;0.2887;49.8333;0.2458;0.8846;0.1705;75.6100;3.9765;0.5374;0.6215;0.1365;79.8000;2.5184;1.6394;1.9215;0.4294;66.1900;2.9150;3.6035;4.1274;1.3208;1.7744;0.3369;0.7245;0.8576;0.1774;2.0365;2.3774;0.5087;5.5943;6.3367;1.8580;0.3842;0.0994;;43.5250;3.5622;0.7757;0.1330;0.1858;0.2935;0.3751;1.2022;1.5503;35.0000;5.0000;295.0000;3.0480;2.9857;3.5000;49.5500;0.7619;71.0900;0.3270;0.5190;77.0000;0.9824;1.5183;63.2700;2.0712;2.9945;1.5376;0.4599;0.7048;1.2758;1.8934;3.2734;5.7970;0.4710;;46.7200;6.0114;0.8129;0.1421;0.2109;0.3691;0.5037;1.3241;1.8149;20.0000;5.0000;280.0000;2.7820;2.8983;3.5000;49.9900;0.8126;77.1700;0.4802;0.7418;81.8800;1.6676;2.1977;69.1000;2.9604;5.2033;1.6255;0.6223;0.9526;2.0367;2.7014;4.2845;7.6447;0.2757;;42.3600;4.8439;1.0808;0.1556;0.2948;0.3547;0.4866;1.5912;2.0918;30.0000;5.0000;275.0000;2.2950;2.3750;3.0000;49.9600;1.0792;78.5700;0.5707;0.5860;80.5200;1.4664;2.0041;66.2000;3.1164;5.2750;2.1601;0.7264;0.8808;1.8211;2.4907;4.7076;7.8587;0.4059
2017-09-22;89.0000;89.0000;89.0000;43.3133;6.7839;1.4857;0.3068;0.3773;0.3460;0.1863;0.4716;0.4481;0.0543;2.2618;2.1113;0.5106;298.3333;1.5275;;;;2.0000;0.0000;50.7433;2.4403;1.5538;0.4685;74.0567;3.4465;0.5269;0.4886;0.2448;80.3567;0.9322;1.9098;1.7821;0.3190;65.8567;1.8805;4.0468;3.7550;0.6522;3.0395;0.7737;0.9042;0.8347;0.1083;2.3814;2.2299;0.3722;6.4601;6.0406;0.9550;1.0020;0.0000;89.0000;41.1200;4.9932;1.3022;0.2715;0.2416;0.4337;0.3944;2.0074;1.7986;40.0000;10.0000;300.0000;;;2.0000;48.2800;1.2157;70.4100;0.6461;0.5447;79.3300;1.6648;1.4152;63.7300;3.5266;2.9694;2.5179;0.9176;0.7863;2.0986;1.8097;5.5341;5.3520;1.0020;89.0000;44.9000;10.1324;1.3149;0.2754;0.2463;0.4944;0.4640;2.0848;1.8871;40.0000;10.0000;297.0000;;;2.0000;50.7900;1.3572;74.5000;0.8045;0.7056;81.1500;2.1291;1.9482;67.3000;4.2907;4.3866;2.6721;1.0799;0.9519;2.6235;2.4122;6.3755;6.3692;1.0020;89.0000;43.9200;4.8844;1.8399;0.6583;0.5709;0.5515;0.4914;3.0498;2.7430;;5.0000;298.0000;;;2.0000;53.1600;2.0886;77.2600;0.2332;0.2271;80.5900;2.2896;2.0120;66.5400;4.6114;4.4958;3.9285;0.8915;0.7980;2.8411;2.5034;7.6612;7.4687;
